,equity
2026-05-19,75821.00867144905
2026-05-20,76664.47703283688
2026-05-21,76782.42938547686
2026-05-22,77349.16529523226
2026-05-26,77815.20088986726
2026-05-27,77552.78327129394
2026-05-28,77617.95449202534
2026-05-29,77316.23248150092
2026-06-01,77120.36994919398
2026-06-02,78649.69397042118
2026-06-03,78110.48474382688
2026-06-04,78737.41111347878
2026-06-05,75097.22808616348
2026-06-08,75997.84050920795
2026-06-09,75139.62977020284
2026-06-10,73789.17216464588
2026-06-11,75423.93185568528
2026-06-12,75927.35285260386
2026-06-15,75932.82765672522
2026-06-16,75732.98826625434
2026-06-17,75571.45698279675
2026-06-18,75663.80155439759
2026-06-22,77063.04727469271
2026-06-23,75385.09384157641
2026-06-24,75437.00315180425
2026-06-25,77865.71575522501
2026-06-26,77013.19327614593
2026-06-29,78046.51838258094
2026-06-30,78240.56904009033
2026-07-01,76584.85101956993
2026-07-02,76533.77568324644
2026-07-06,75971.88050369578
2026-07-07,75950.757061515
2026-07-08,75004.72251036964
2026-07-09,74886.52531446282
2026-07-10,74474.73988456454
2026-07-13,74660.79226334555
2026-07-14,74024.76337688751
2026-07-15,73960.80871716942
2026-07-16,74632.20616780386
2026-07-17,74375.70487637205
2026-07-20,73783.2433730544
2026-07-21,74757.86268017492
2026-07-22,74683.86706697507
2026-07-23,74710.35255689212
2026-07-24,75082.64082129211
2026-07-27,74843.2284440303
2026-07-28,75046.84107618575
2026-07-29,74565.1039852108
2026-07-30,74295.64065859214
2026-07-31,74345.41160866774
2026-08-03,74150.77322695781
2026-08-04,74528.91337087474
2026-08-05,73965.6469120365
2026-08-06,73980.21531365052
2026-08-07,74100.92705486823
2026-08-10,74393.48507824585
2026-08-11,74154.36475454534
2026-08-12,74364.62460544836
2026-08-13,74368.29504007401
2026-08-14,74390.00573047239
2026-08-17,74355.68525912204
2026-08-18,74718.22942174257
2026-08-19,75585.82564572114
2026-08-20,74655.80223836258
2026-08-21,75713.95838973598
2026-08-24,75834.49271868503
2026-08-25,75934.16701914245
2026-08-26,75227.22707669731
2026-08-27,74566.5296496903
2026-08-28,74578.11037360331
2026-08-31,74435.60732341155
2026-09-01,74250.52633272066
2026-09-02,75131.91107103231
2026-09-03,75126.5921410323
2026-09-04,74387.38174793232
